id	database	name	metadata	card: id	card: name	card: match_type	card: match_identity	card: match_coverage	card: metadata	resfinder: id	resfinder: name	resfinder: match_type	resfinder: match_identity	resfinder: match_coverage	resfinder: metadata
WP_105459893.1	ncbi	cfr(D)	phenotype: confers resistance to subclass: CHLORAMPHENICOL, CLINDAMYCIN, LINEZOLID, STREPTOGRAMIN B, TEDIZOLID, TIAMULIN, product: 23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(D)	ARO3005021	cfr(D)	RBH	1.0	1.0	PMID: ['31685464', '32277823'], additional_phenotype: confers resistance to drug class: LINCOSAMIDE ANTIBIOTIC,  OXAZOLIDINONE ANTIBIOTIC,  PHENICOL ANTIBIOTIC,  STREPTOGRAMIN ANTIBIOTIC, is_a: ARO:3005020:cfr(D) Group, phenotype: confers resistance to antibiotic: LINEZOLID,  TEICOPLANIN,  VANCOMYCIN	Cfr(D)	Cfr(D)	RBH	1.0	1.0	phenotype: confers resistance to: CHLORAMPHENICOL, CLINDAMYCIN, DALFOPRISTIN, FLORFENICOL, LINCOMYCIN, LINEZOLID, PRISTINAMYCIN IIA, TIAMULIN, VIRGINIAMYCIN M
WP_105620838.1	ncbi	blaCMA-2	phenotype: confers resistance to subclass: CEPHALOTHIN, product: class C beta-lactamase CMA-2	ARO3006923	CMA-2	RBH	1.0	1.0	is_a: ARO:3005397:CMA beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN						
WP_105758546.1	ncbi	blaPEN-A7	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A7	ARO3009020	PEN-A7	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105762373.1	ncbi	blaPEN-A32	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A32	ARO3009011	PEN-A32	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105765076.1	ncbi	blaPEN-A27	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A27	ARO3009005	PEN-A27	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105765688.1	ncbi	blaPEN-A26	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A26	ARO3009004	PEN-A26	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105766562.1	ncbi	blaPEN-A13	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A13	ARO3008991	PEN-A13	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105769622.1	ncbi	blaPEN-A3	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A3	ARO3009017	PEN-A3	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105772526.1	ncbi	blaPEN-A9	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A9	ARO3009022	PEN-A9	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105777201.1	ncbi	blaPEN-A11	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A11	ARO3008989	PEN-A11	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105781374.1	ncbi	blaPEN-A4	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A4	ARO3009017	PEN-A3	OWH	0.923	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105782476.1	ncbi	blaPEN-A23	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A23	ARO3009001	PEN-A23	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105791036.1	ncbi	blaPEN-A19	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A19	ARO3008996	PEN-A19	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105792310.1	ncbi	blaPEN-A29	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A29	ARO3009007	PEN-A29	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105795180.1	ncbi	blaPEN-A35	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A35	ARO3009014	PEN-A35	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105796499.1	ncbi	blaPEN-A2	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A2	ARO3009008	PEN-A2	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105803562.1	ncbi	blaPEN-A6	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A6	ARO3009019	PEN-A6	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105807557.1	ncbi	blaPEN-A30	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A30	ARO3009009	PEN-A30	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105809721.1	ncbi	blaPEN-A12	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A12	ARO3008990	PEN-A12	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105813799.1	ncbi	blaPEN-A24	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A24	ARO3009002	PEN-A24	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105822028.1	ncbi	blaPEN-A5	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A5	ARO3009018	PEN-A5	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105825204.1	ncbi	blaPEN-A16	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A16	ARO3008993	PEN-A16	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105835300.1	ncbi	blaPEN-A18	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A18	ARO3008995	PEN-A18	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105837729.1	ncbi	blaPEN-A38	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A38	ARO3009016	PEN-A38	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105841035.1	ncbi	blaPEN-A21	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A21	ARO3008999	PEN-A21	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105842598.1	ncbi	blaPEN-A22	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A22	ARO3009000	PEN-A22	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105846710.1	ncbi	blaPEN-A10	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A10	ARO3008988	PEN-A10	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105854385.1	ncbi	blaPEN-A25	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A25	ARO3009003	PEN-A25	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105856053.1	ncbi	blaPEN-A34	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A34	ARO3009013	PEN-A34	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_105922788.1	ncbi	blaADC-268	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: extended-spectrum class C beta-lactamase ADC-268	ARO3007984	ADC-268	RBH	1.0	1.0	is_a: ARO:3005460:ADC beta-lactamases pending classification for carbapenemase activity, phenotype: confers resistance to drug class: CEPHALOSPORIN	blaADC-25	blaADC-25	OWH	0.963	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_105951298.1	ncbi	blaPEN-A17	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A17	ARO3008994	PEN-A17	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_106672612.1	ncbi	blaCMY-150	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase CMY-150	ARO3005016	CMY-150	RBH	1.0	1.0	PMID: ['31785341'], is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: SECOND-GENERATION CEPHALOSPORIN	blaCMY-150	blaCMY-150	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_106743337.1	ncbi	mcr-1.18	phenotype: confers resistance to subclass: COLISTIN, product: phosphoethanolamine--lipid A transferase MCR-1.18	ARO3007233	MCR-1.18	RBH	1.0	1.0	additional_phenotype: confers resistance to drug class: PEPTIDE ANTIBIOTIC, is_a: ARO:3004268:MCR phosphoethanolamine transferase, phenotype: confers resistance to antibiotic: COLISTIN A,  COLISTIN B	mcr-1.18	mcr-1.18	RBH	1.0	1.0	phenotype: confers resistance to: COLISTIN
WP_106924209.1	ncbi	blaCTX-M-213	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase CTX-M-213	ARO3005636	CTX-M-213	RBH	1.0	1.0	is_a: ARO:3000016:CTX-M beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN	blaCTX-M-213	blaCTX-M-213	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFTAZIDIME, CEFTRIAXONE, PIPERACILLIN, TICARCILLIN
WP_106939134.1	ncbi	blaOKP-B-51	phenotype: confers resistance to subclass: BETA-LACTAM, product: broad-spectrum class A beta-lactamase OKP-B-51	ARO3002439	OKP-B-6	OWH	0.933	1.0	PMID: ['15980410'], is_a: ARO:3002417:OKP beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaOKP-B-6	blaOKP-B-6	OWH	0.933	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_107309513.1	ncbi	vanY-M	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala carboxypeptidase VanY-M	ARO3002961	vanY gene in vanM cluster	RBH	1.0	1.0	PMID: ['20733041'], is_a: ARO:3000077:vanY, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_107808007.1	ncbi	blaB-28	phenotype: confers resistance to subclass: CARBAPENEM, product: subclass B1 metallo-beta-lactamase BlaB-28	ARO3005541	BlaB-28	RBH	1.0	1.0	is_a: ARO:3004201:BlaB beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	blaB-6	blaB-6	OWH	0.978	0.9959839357429718	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, TICARCILLIN
WP_107809858.1	ncbi	blaGOB-34	phenotype: confers resistance to subclass: CARBAPENEM, product: subclass B3 metallo-beta-lactamase GOB-34	ARO3005683	GOB-34	RBH	1.0	1.0	is_a: ARO:3004212:GOB beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM						
WP_107999608.1	ncbi	blaPEN-A15	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-A15	ARO3008992	PEN-A15	RBH	1.0	1.0	is_a: ARO:3007873:PEN-A beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_108168513.1	ncbi	blaACT-127	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-127	ARO3007962	ACT-90	OWH	0.973	1.0	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaACT-14	blaACT-14	OWH	0.961	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_108361548.1	ncbi	blaLMB-1	phenotype: confers resistance to subclass: CARBAPENEM, product: subclass B3 metallo-beta-lactamase LMB-1	ARO3005018	LMB-1	RBH	1.0	1.0	PMID: ['31785341'], is_a: ARO:3005017:LMB beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaLMB-1	blaLMB-1	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFEPIME, CEFIXIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM
WP_108432944.1	ncbi	blaOKP-B-195	phenotype: confers resistance to subclass: BETA-LACTAM, product: broad-spectrum class A beta-lactamase OKP-B-195	ARO3002439	OKP-B-6	OWH	0.931	1.0	PMID: ['15980410'], is_a: ARO:3002417:OKP beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaOKP-B-6	blaOKP-B-6	OWH	0.931	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_108450446.1	ncbi	blaOKP-B-79	phenotype: confers resistance to subclass: BETA-LACTAM, product: broad-spectrum class A beta-lactamase OKP-B-79	ARO3002439	OKP-B-6	OWH	0.928	1.0	PMID: ['15980410'], is_a: ARO:3002417:OKP beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaOKP-B-6	blaOKP-B-6	OWH	0.928	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_108720784.1	ncbi	blaACT-214	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: extended spectrum class C beta-lactamase ACT-214	ARO3007946	ACT-183	OWH	0.958	1.016	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaACT-7	blaACT-7	OWH	0.956	1.016	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_109213213.1	ncbi	blaOXY-5-5	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase OXY-5-5	ARO3008809	OXY-5-6	OWH	0.934	1.0	is_a: ARO:3002388:OXY beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaOXY-5-1	blaOXY-5-1	OWH	0.934	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_109232473.1	ncbi	blaSHV-220	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase SHV-220	ARO3005224	SHV-220	RBH	1.0	1.0	is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaSHV-133	blaSHV-133	OWH	0.934	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_109342732.1	ncbi	blaPEN-B1	phenotype: confers resistance to subclass: BETA-LACTAM, product: class A beta-lactamase PEN-B1	ARO3009023	PEN-B1	RBH	1.0	1.0	is_a: ARO:3007874:PEN-B beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM						
WP_109433738.1	ncbi	blaADC-263	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: extended-spectrum class C beta-lactamase ADC-263	ARO3007979	ADC-263	RBH	1.0	1.0	is_a: ARO:3005460:ADC beta-lactamases pending classification for carbapenemase activity, phenotype: confers resistance to drug class: CEPHALOSPORIN	blaADC-25	blaADC-25	OWH	0.955	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_109544237.1	ncbi	tet(S)	phenotype: confers resistance to subclass: TETRACYCLINE, product: tetracycline resistance ribosomal protection protein Tet(S)	ARO3000192	tet(S)	RBH	0.982	1.0	PMID: ['8370538', '7840565'], additional_phenotype: confers resistance to drug class: TETRACYCLINE ANTIBIOTIC, is_a: ARO:0000002:tetracycline-resistant ribosomal protection protein, phenotype: confers resistance to antibiotic: CHLORTETRACYCLINE,  DEMECLOCYCLINE,  DOXYCYCLINE,  MINOCYCLINE,  OXYTETRACYCLINE,  TETRACYCLINE	tet(S/M)	tet(S/M)	RBH	0.998	1.0	phenotype: confers resistance to: DOXYCYCLINE, MINOCYCLINE, TETRACYCLINE
WP_109545032.1	ncbi	qnrB11	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB11	ARO3002725	QnrB11	RBH	1.0	0.9953488372093023	PMID: ['18426894'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	qnrB11	qnrB11	RBH	1.0	1.0	phenotype: confers resistance to: CIPROFLOXACIN
WP_109545034.1	ncbi	qnrB22	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB22	ARO3002737	QnrB22	RBH	1.0	0.9953488372093023	PMID: ['20421404'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	qnrB22	qnrB22	RBH	1.0	1.0	phenotype: confers resistance to: CIPROFLOXACIN
WP_109545039.1	ncbi	blaSTA-1	phenotype: confers resistance to subclass: CARBAPENEM, product: subclass B1 metallo-beta-lactamase STA-1	ARO3007000	STA-1	RBH	1.0	1.0	is_a: ARO:3005452:STA beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM						
WP_109545042.1	ncbi	blaORR-1	phenotype: confers resistance to subclass: CARBAPENEM, product: subclass B1 metallo-beta-lactamase ORR-1	ARO3006963	ORR-1	RBH	1.0	1.0	is_a: ARO:3005430:ORR beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM						
WP_109545044.1	ncbi	blaKPC-34	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class A beta-lactamase KPC-34	ARO3005366	KPC-34	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-34	blaKPC-34	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_109545045.1	ncbi	qnrD3	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrD3	ARO3002789	QnrD2	OWH	0.973	1.0	PMID: ['24733466'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	qnrD3	qnrD3	RBH	1.0	1.0	phenotype: confers resistance to: CIPROFLOXACIN
WP_109545046.1	ncbi	qnrB81	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB81	ARO3002734	QnrB19	OWH	0.987	1.0	PMID: ['18519717'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	qnrB81	qnrB81	RBH	1.0	1.0	phenotype: confers resistance to: CIPROFLOXACIN
WP_109545047.1	ncbi	qnrB82	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB82	ARO3002734	QnrB19	OWH	0.985	1.0	PMID: ['18519717'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	qnrB82	qnrB82	RBH	1.0	1.0	phenotype: confers resistance to: CIPROFLOXACIN
WP_109545048.1	ncbi	blaOXA-542	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class D beta-lactamase OXA-542	ARO3005768	OXA-542	RBH	1.0	1.0	is_a: ARO:3000017:OXA beta-lactamase, phenotype: confers resistance to antibiotic: OXACILLIN						
WP_109545049.1	ncbi	blaNDM-20	phenotype: confers resistance to subclass: CARBAPENEM, product: subclass B1 metallo-beta-lactamase NDM-20	ARO3004863	NDM-20	RBH	1.0	1.0	is_a: ARO:3000057:NDM beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaNDM-20	blaNDM-20	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFEPIME, CEFIXIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TEMOCILLIN
