id	database	name	metadata	ncbi: id	ncbi: name	ncbi: match_type	ncbi: match_identity	ncbi: match_coverage	ncbi: metadata	resfinder: id	resfinder: name	resfinder: match_type	resfinder: match_identity	resfinder: match_coverage	resfinder: metadata
ARO:3005974	card	OXA-770	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_128268269.1	blaOXA-770	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-770	blaOXA-345	blaOXA-345	OWH	0.96	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005975	card	OXA-771	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_128268270.1	blaOXA-771	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-771	blaOXA-383	blaOXA-383	OWH	0.959	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005976	card	OXA-772	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_128268271.1	blaOXA-772	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-772	blaOXA-532	blaOXA-532	OWH	0.957	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005977	card	OXA-773	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_128268272.1	blaOXA-773	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-773	blaOXA-259	blaOXA-259	OWH	0.952	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005978	card	OXA-774	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_128268273.1	blaOXA-774	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-774	blaOXA-104	blaOXA-104	OWH	0.96	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005979	card	OXA-775	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_128268274.1	blaOXA-775	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-775	blaOXA-344	blaOXA-344	OWH	0.957	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005980	card	OXA-776	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_128268275.1	blaOXA-776	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-776	blaOXA-346	blaOXA-346	OWH	0.959	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005981	card	OXA-777	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_122630923.1	blaOXA-777	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-777	blaOXA-501	blaOXA-501	OWH	0.947	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005982	card	OXA-778	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_122630924.1	blaOXA-778	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-778	blaOXA-500	blaOXA-500	OWH	0.953	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005983	card	OXA-780	is_a: ARO:3000017:OXA beta-lactamase, phenotype: confers resistance to antibiotic: oxacillin	WP_049637206.1	blaOXA-780	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: class D beta-lactamase OXA-780						
ARO:3005984	card	OXA-781	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_128268276.1	blaOXA-781	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-781	blaOXA-338	blaOXA-338	OWH	0.953	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005985	card	OXA-782	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_128268277.1	blaOXA-782	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-782	blaOXA-532	blaOXA-532	OWH	0.957	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005986	card	OXA-783	is_a: ARO:3007702:OXA-184-like beta-lactamase, phenotype: confers resistance to drug class: penicillin beta-lactam	WP_128268278.1	blaOXA-783	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-184 family class D beta-lactamase OXA-783						
ARO:3005987	card	OXA-784	is_a: ARO:3007730:OXA-61-like beta-lactamase, phenotype: confers resistance to drug class: penicillin beta-lactam	WP_065980086.1	blaOXA-784	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-61 family class D beta-lactamase OXA-784	blaOXA-450	blaOXA-450	OWH	0.951	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005988	card	OXA-785	is_a: ARO:3007702:OXA-184-like beta-lactamase, phenotype: confers resistance to drug class: penicillin beta-lactam	WP_126205827.1	blaOXA-785	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-184 family class D beta-lactamase OXA-785	blaOXA-465	blaOXA-465	OWH	0.928	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005989	card	OXA-786	is_a: ARO:3007730:OXA-61-like beta-lactamase, phenotype: confers resistance to drug class: penicillin beta-lactam	WP_128268279.1	blaOXA-786	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-61 family class D beta-lactamase OXA-786	blaOXA-193	blaOXA-193	OWH	0.946	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005990	card	OXA-787	is_a: ARO:3007716:OXA-364-like beta-lactamase, phenotype: confers resistance to drug class: penicillin beta-lactam	WP_136512083.1	blaOXA-787	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-364 family class D beta-lactamase OXA-787	blaOXA-364	blaOXA-364	OWH	0.962	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005991	card	OXA-788	is_a: ARO:3007721:OXA-48-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512084.1	blaOXA-788	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-48 family class D beta-lactamase OXA-788	blaOXA-163	blaOXA-163	OWH	0.98	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Piperacillin, Piperacillin+Tazobactam
ARO:3005992	card	OXA-789	is_a: ARO:3007716:OXA-364-like beta-lactamase, phenotype: confers resistance to drug class: penicillin beta-lactam	WP_054500785.1	blaOXA-789	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-364 family class D beta-lactamase OXA-789	blaOXA-364	blaOXA-364	OWH	0.965	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005993	card	OXA-793	is_a: ARO:3007721:OXA-48-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512085.1	blaOXA-793	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: OXA-48 family class D beta-lactamase OXA-793	blaOXA-517	blaOXA-517	OWH	0.98	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005994	card	OXA-794	is_a: ARO:3007697:OXA-10-like beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_136512086.1	blaOXA-794	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-10 family class D beta-lactamase OXA-794	blaOXA-10	blaOXA-10	OWH	0.948	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Piperacillin, Piperacillin+Tazobactam
ARO:3005995	card	OXA-795	is_a: ARO:3007697:OXA-10-like beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_136512087.1	blaOXA-795	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-10 family class D beta-lactamase OXA-795	blaOXA-520	blaOXA-520	OWH	0.938	1.0075757575757576	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005996	card	OXA-796	is_a: ARO:3007696:OXA-1-like beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_110612827.1	blaOXA-796	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-1 family class D beta-lactamase OXA-796	blaOXA-4	blaOXA-4	OWH	0.951	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005997	card	OXA-797	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512088.1	blaOXA-797	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-797	blaOXA-90	blaOXA-90	OWH	0.959	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005998	card	OXA-798	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512089.1	blaOXA-798	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-798	blaOXA-341	blaOXA-341	OWH	0.952	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3005999	card	OXA-799	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512090.1	blaOXA-799	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-799	blaOXA-431	blaOXA-431	OWH	0.956	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006000	card	OXA-800	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512091.1	blaOXA-800	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-800	blaOXA-408	blaOXA-408	OWH	0.956	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006001	card	OXA-801	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512092.1	blaOXA-801	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-801	blaOXA-270	blaOXA-270	OWH	0.94	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin
ARO:3006002	card	OXA-802	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512093.1	blaOXA-802	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-802	blaOXA-270	blaOXA-270	OWH	0.948	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin
ARO:3006003	card	OXA-803	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512094.1	blaOXA-803	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-803	blaOXA-533	blaOXA-533	OWH	0.959	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006004	card	OXA-804	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512095.1	blaOXA-804	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-804	blaOXA-272	blaOXA-272	OWH	0.96	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006005	card	OXA-805	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512096.1	blaOXA-805	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-805	blaOXA-305	blaOXA-305	OWH	0.951	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006006	card	OXA-806	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512097.1	blaOXA-806	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-806	blaOXA-565	blaOXA-565	OWH	0.957	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006007	card	OXA-807	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512098.1	blaOXA-807	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-807	blaOXA-565	blaOXA-565	OWH	0.962	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006008	card	OXA-808	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512099.1	blaOXA-808	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-808	blaOXA-565	blaOXA-565	OWH	0.953	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006009	card	OXA-809	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512100.1	blaOXA-809	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-809	blaOXA-103	blaOXA-103	OWH	0.936	1.0	phenotype: confers resistance to Ertapenem, Imipenem
ARO:3006010	card	OXA-810	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512101.1	blaOXA-810	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-810	blaOXA-23	blaOXA-23	OWH	0.965	1.0	phenotype: confers resistance to Imipenem, Meropenem
ARO:3006011	card	OXA-811	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_136512102.1	blaOXA-811	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-811	blaOXA-23	blaOXA-23	OWH	0.959	1.0	phenotype: confers resistance to Imipenem, Meropenem
ARO:3006012	card	OXA-813	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_005404206.1	blaOXA-813	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-813	blaOXA-165	blaOXA-165	OWH	0.958	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006013	card	OXA-814	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_005405613.1	blaOXA-814	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-814	blaOXA-565	blaOXA-565	OWH	0.959	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006014	card	OXA-815	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_111280830.1	blaOXA-815	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-815	blaOXA-102	blaOXA-102	OWH	0.962	1.0	phenotype: confers resistance to Ertapenem, Imipenem
ARO:3006015	card	OXA-816	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_026444036.1	blaOXA-816	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-816	blaOXA-103	blaOXA-103	OWH	0.953	1.0	phenotype: confers resistance to Ertapenem, Imipenem
ARO:3006016	card	OXA-817	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_075040046.1	blaOXA-817	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-817	blaOXA-102	blaOXA-102	RBH	1.0	1.0	phenotype: confers resistance to Ertapenem, Imipenem
ARO:3006017	card	OXA-819	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_032053762.1	blaOXA-819	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-819	blaOXA-270	blaOXA-270	OWH	0.953	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin
ARO:3006018	card	OXA-820	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_032057042.1	blaOXA-820	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-820	blaOXA-506	blaOXA-506	OWH	0.953	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006019	card	OXA-821	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_057061999.1	blaOXA-821	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-821	blaOXA-502	blaOXA-502	OWH	0.959	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006020	card	OXA-822	is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_133973918.1	blaOXA-822	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-822	blaOXA-359	blaOXA-359	OWH	0.932	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3006021	card	OXA-823	is_a: ARO:3007697:OXA-10-like beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_136512103.1	blaOXA-823	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: OXA-10 family class D beta-lactamase OXA-823	blaOXA-10	blaOXA-10	OWH	0.952	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Piperacillin, Piperacillin+Tazobactam
