id	database	name	metadata	card: id	card: name	card: match_type	card: match_identity	card: match_coverage	card: metadata	ncbi: id	ncbi: name	ncbi: match_type	ncbi: match_identity	ncbi: match_coverage	ncbi: metadata
blaOXA-183	resfinder	blaOXA-183	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001475	OXA-183	RBH	1.0	1.0	is_a: ARO:3007697:OXA-10-like beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	WP_063861272.1	blaOXA-183	RBH	1.0	1.0	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: OXA-10 family extended-spectrum class D beta-lactamase OXA-183
blaOXA-184	resfinder	blaOXA-184	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001476	OXA-184	RBH	0.995	1.0	is_a: ARO:3007702:OXA-184-like beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM	WP_002872405.1	blaOXA-184	RBH	0.995	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-184 family class D beta-lactamase OXA-184
blaOXA-185	resfinder	blaOXA-185	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001477	OXA-185	RBH	0.995	1.0	is_a: ARO:3007702:OXA-184-like beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM	WP_063861300.1	blaOXA-185	RBH	0.995	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-184 family class D beta-lactamase OXA-185
blaOXA-19	resfinder	blaOXA-19	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFTAZIDIME	ARO3001414	OXA-19	RBH	1.0	1.0	PMID: ['9835500'], is_a: ARO:3007697:OXA-10-like beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	WP_063861309.1	blaOXA-19	RBH	1.0	1.0	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: OXA-10 family extended-spectrum class D beta-lactamase OXA-19
blaOXA-192	resfinder	blaOXA-192	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001766	OXA-192	RBH	1.0	1.0	PMID: ['21812718'], is_a: ARO:3007732:OXA-63-like beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM	WP_063861316.1	blaOXA-192	RBH	1.0	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-63 family oxacillin-hydrolyzing class D beta-lactamase OXA-192
blaOXA-193	resfinder	blaOXA-193	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001478	OXA-193	RBH	1.0	1.0	is_a: ARO:3007730:OXA-61-like beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM	WP_002783228.1	blaOXA-193	RBH	1.0	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-61 family class D beta-lactamase OXA-193
blaOXA-194	resfinder	blaOXA-194	phenotype: confers resistance to: IMIPENEM	ARO3001479	OXA-194	RBH	1.0	1.0	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861475.1	blaOXA-194	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-194
blaOXA-195	resfinder	blaOXA-195	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001480	OXA-195	RBH	1.0	1.0	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861482.1	blaOXA-195	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-195
blaOXA-196	resfinder	blaOXA-196	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001481	OXA-196	RBH	1.0	1.0	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861486.1	blaOXA-196	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-196
blaOXA-197	resfinder	blaOXA-197	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001482	OXA-197	RBH	1.0	1.0	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861490.1	blaOXA-197	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-197
blaOXA-198	resfinder	blaOXA-198	phenotype: confers resistance to: CEFEPIME, IMIPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM	ARO3001805	OXA-198	RBH	1.0	1.0	PMID: ['21788473'], is_a: ARO:3007703:OXA-198-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_094865115.1	blaOXA-198	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class D beta-lactamase OXA-198
blaOXA-199	resfinder	blaOXA-199	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001814	OXA-199	RBH	1.0	1.0	PMID: ['23110226'], is_a: ARO:3007721:OXA-48-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861505.1	blaOXA-199	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-199
blaOXA-2	resfinder	blaOXA-2	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFTAZIDIME, PIPERACILLIN	ARO3001397	OXA-2	RBH	1.0	1.0	PMID: ['6335398', '27499434'], additional_phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM, is_a: ARO:3007704:OXA-2-like beta-lactamase, phenotype: confers resistance to antibiotic: AMOXICILLIN,  AMPICILLIN,  CEFTAZIDIME	WP_001007673.1	blaOXA-2	RBH	1.0	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: oxacillin-hydrolyzing class D beta-lactamase OXA-2
blaOXA-20	resfinder	blaOXA-20	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID	ARO3001415	OXA-20	RBH	0.996	1.0	PMID: ['9687410'], is_a: ARO:3000017:OXA beta-lactamase, phenotype: confers resistance to antibiotic: OXACILLIN	WP_000586782.1	blaOXA-20	RBH	0.996	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: oxacillin-hydrolyzing class D beta-lactamase OXA-20
blaOXA-200	resfinder	blaOXA-200	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001665	OXA-200	RBH	1.0	1.0	PMID: ['22422849'], is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861547.1	blaOXA-200	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-200
blaOXA-201	resfinder	blaOXA-201	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001666	OXA-201	RBH	1.0	1.0	PMID: ['22422849'], is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861553.1	blaOXA-201	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-201
blaOXA-202	resfinder	blaOXA-202	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001667	OXA-202	RBH	1.0	1.0	PMID: ['22422849'], is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861560.1	blaOXA-202	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-202
blaOXA-203	resfinder	blaOXA-203	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001664	OXA-203	RBH	1.0	1.0	PMID: ['21289143'], is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861567.1	blaOXA-203	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-203
blaOXA-204	resfinder	blaOXA-204	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFEPIME, CEFOTAXIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM	ARO3001788	OXA-204	RBH	1.0	1.0	PMID: ['23114766'], is_a: ARO:3007721:OXA-48-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_032495449.1	blaOXA-204	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-204
blaOXA-205	resfinder	blaOXA-205	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, PIPERACILLIN	ARO3001483	OXA-205	RBH	1.0	1.0	is_a: ARO:3007720:OXA-46-like beta-lactamase, phenotype: confers resistance to drug class: PENICILLIN BETA-LACTAM	WP_063861588.1	blaOXA-205	RBH	1.0	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-46 family oxacillin-hydrolyzing class D beta-lactamase OXA-205
blaOXA-206	resfinder	blaOXA-206	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001484	OXA-206	RBH	1.0	1.0	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861592.1	blaOXA-206	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-206
blaOXA-207	resfinder	blaOXA-207	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM	ARO3001485	OXA-207	RBH	1.0	1.0	is_a: ARO:3007711:OXA-24-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_057689930.1	blaOXA-207	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-207
blaOXA-208	resfinder	blaOXA-208	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001486	OXA-208	RBH	1.0	1.0	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_001021780.1	blaOXA-208	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-208
blaOXA-209	resfinder	blaOXA-209	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001809	OXA-209	RBH	1.0	1.0	PMID: ['21820820'], is_a: ARO:3000017:OXA beta-lactamase, phenotype: confers resistance to antibiotic: OXACILLIN	WP_014053563.1	blaOXA-209	RBH	1.0	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: class D beta-lactamase OXA-209
blaOXA-21	resfinder	blaOXA-21	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001416	OXA-21	RBH	1.0	1.0	PMID: ['9420053'], is_a: ARO:3007704:OXA-2-like beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	WP_014386432.1	blaOXA-21	RBH	1.0	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-2 family oxacillin-hydrolyzing class D beta-lactamase OXA-21
blaOXA-210	resfinder	blaOXA-210	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001487	OXA-210	RBH	1.0	1.0	is_a: ARO:3007704:OXA-2-like beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	WP_063861649.1	blaOXA-210	RBH	1.0	1.0	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: OXA-2 family extended-spectrum class D beta-lactamase OXA-210
blaOXA-211	resfinder	blaOXA-211	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID	ARO3001710	OXA-211	RBH	1.0	1.0	PMID: ['22128805'], is_a: ARO:3007705:OXA-211-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861666.1	blaOXA-211	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class D beta-lactamase OXA-211
blaOXA-212	resfinder	blaOXA-212	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001711	OXA-212	RBH	1.0	1.0	PMID: ['22128805'], is_a: ARO:3007705:OXA-211-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861677.1	blaOXA-212	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-211 family carbapenem-hydrolyzing class D beta-lactamase OXA-212
blaOXA-213	resfinder	blaOXA-213	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID	ARO3001712	OXA-213	RBH	1.0	1.0	PMID: ['22128805'], is_a: ARO:3007706:OXA-213-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_005047495.1	blaOXA-213	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class D beta-lactamase OXA-213
blaOXA-214	resfinder	blaOXA-214	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID	ARO3001713	OXA-214	RBH	1.0	1.0	PMID: ['22128805'], is_a: ARO:3007707:OXA-214-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_008942158.1	blaOXA-214	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class D beta-lactamase OXA-214
blaOXA-215	resfinder	blaOXA-215	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001714	OXA-215	RBH	1.0	1.0	PMID: ['22128805'], is_a: ARO:3007707:OXA-214-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861712.1	blaOXA-215	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-214 family carbapenem-hydrolyzing class D beta-lactamase OXA-215
blaOXA-216	resfinder	blaOXA-216	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001488	OXA-216	RBH	1.0	1.0	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861733.1	blaOXA-216	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-216
blaOXA-217	resfinder	blaOXA-217	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001489	OXA-217	RBH	1.0	1.0	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_031978611.1	blaOXA-217	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-217
blaOXA-219	resfinder	blaOXA-219	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001668	OXA-219	RBH	1.0	1.0	PMID: ['22422849'], is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861765.1	blaOXA-219	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-219
blaOXA-22	resfinder	blaOXA-22	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, AZTREONAM, CEFEPIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM	ARO3001417	OXA-22	RBH	1.0	1.0	PMID: ['10898703'], is_a: ARO:3007708:OXA-22-like beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	WP_063861776.1	blaOXA-22	RBH	1.0	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: benzylpenicillin-hydrolyzing class D beta-lactamase OXA-22
blaOXA-223	resfinder	blaOXA-223	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001669	OXA-223	RBH	1.0	1.0	PMID: ['22422849'], is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_001022758.1	blaOXA-223	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-223
blaOXA-224	resfinder	blaOXA-224	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001806	OXA-224	RBH	1.0	1.0	PMID: ['22290962'], is_a: ARO:3007696:OXA-1-like beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	WP_063861812.1	blaOXA-224	RBH	1.0	1.0	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-1 family class D beta-lactamase OXA-224
blaOXA-225	resfinder	blaOXA-225	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001493	OXA-225	RBH	1.0	1.0	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861820.1	blaOXA-225	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-225
blaOXA-226	resfinder	blaOXA-226	phenotype: confers resistance to: CEFEPIME, CEFTAZIDIME, PIPERACILLIN	ARO3001800	OXA-226	RBH	1.0	1.0	PMID: ['19933793'], is_a: ARO:3007704:OXA-2-like beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	WP_063861826.1	blaOXA-226	RBH	1.0	1.0	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: OXA-2 family inhibitor-resistant extended-spectrum class D beta-lactamase OXA-226
blaOXA-228	resfinder	blaOXA-228	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001691	OXA-228	RBH	1.0	1.0	PMID: ['22508298'], is_a: ARO:3007709:OXA-229-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861837.1	blaOXA-228	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-228
blaOXA-229	resfinder	blaOXA-229	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID	ARO3001692	OXA-229	RBH	1.0	1.0	PMID: ['22508298'], is_a: ARO:3007709:OXA-229-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063861840.1	blaOXA-229	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class D beta-lactamase OXA-229
blaOXA-23	resfinder	blaOXA-23	phenotype: confers resistance to: IMIPENEM, MEROPENEM	ARO3001418	OXA-23	RBH	1.0	1.0	PMID: ['10602749'], is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_001046004.1	blaOXA-23	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23
blaOXA-230	resfinder	blaOXA-230	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001693	OXA-230	RBH	1.0	1.0	PMID: ['22508298'], is_a: ARO:3007709:OXA-229-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063862119.1	blaOXA-230	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-230
blaOXA-231	resfinder	blaOXA-231	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, IMIPENEM, MEROPENEM	ARO3001670	OXA-231	RBH	1.0	1.0	PMID: ['22736746'], is_a: ARO:3007701:OXA-143-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_063862128.1	blaOXA-231	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-143 family carbapenem-hydrolyzing class D beta-lactamase OXA-231
blaOXA-232	resfinder	blaOXA-232	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM	ARO3001778	OXA-232	RBH	1.0	1.0	PMID: ['23305656'], is_a: ARO:3007721:OXA-48-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_043907054.1	blaOXA-232	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-232
blaOXA-233	resfinder	blaOXA-233	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001495	OXA-233	RBH	1.0	1.0	is_a: ARO:3007697:OXA-10-like beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	WP_063862149.1	blaOXA-233	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-10 family carbapenem-hydrolyzing class D beta-lactamase OXA-233
blaOXA-234	resfinder	blaOXA-234	phenotype: confers resistance to: UNKNOWN BETA-LACTAM	ARO3001496	OXA-234	RBH	1.0	1.0	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_038350216.1	blaOXA-234	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-234
blaOXA-235	resfinder	blaOXA-235	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFOXITIN, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM	ARO3001676	OXA-235	RBH	1.0	1.0	PMID: ['23439638'], is_a: ARO:3007700:OXA-134-like beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM	WP_000854009.1	blaOXA-235	RBH	1.0	1.0	phenotype: confers resistance to subclass: CARBAPENEM, product: OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-235
